source,target
33854,1554
33855,1554
33858,25208
33878,4908
33878,4643
33880,1554
33880,4643
33883,1554
33883,4643
33890,57969
33893,15674
33900,63794
33910,1554
33910,4908
33910,4643
33912,1554
33912,4643
33913,1554
33913,4643
33913,1504
33914,1554
33914,4908
33914,17039
33915,1554
33915,4643
33916,1554
33917,1554
33917,4643
33917,17039
33918,1554
33918,4908
33918,4643
33919,1554
33919,4908
33919,4643
33919,17039
33920,1554
33921,1554
33921,4908
33921,4643
33922,1554
33922,4908
33922,4643
33923,1554
33923,4908
33923,4643
33923,1504
33924,1554
33924,4908
33924,4643
33924,17039
33925,1554
33925,4908
33925,4643
33925,17039
33927,1554
33927,4908
33927,4643
33929,37979
33943,4643
33953,50210
33963,52362
33964,1554
33964,4643
33965,1554
33965,4908
33965,4643
33966,1554
33967,1554
33967,4908
33967,4643
33967,17039
33968,1554
33969,1554
33970,1554
33970,4643
33971,1554
33972,1554
33972,4643
33973,1554
33973,4643
33973,17039
33974,1554
33974,1504
33975,1554
33976,1554
33977,1554
33977,4908
33977,4643
33977,1504
33978,1554
33978,4908
33978,4643
33978,1504
33979,1554
33979,4643
33979,1504
33980,1554
33980,4908
33980,4643
33981,1554
33981,4908
33981,4643
33981,1504
33985,1554
33985,4643
33985,1504
33992,1554
33992,4643
33992,1504
33994,1554
33994,4643
34000,1554
34000,4908
34000,4643
34000,17039
34001,1554
34001,4908
34001,4643
34001,1504
34002,86607
34012,4643
34013,1554
34013,4908
34013,4643
34013,1504
34019,1554
34019,4908
34019,4643
34020,1554
34020,4643
34021,1554
34021,4643
34022,1554
34022,4908
34022,4643
34022,1504
34023,1554
34023,4908
34023,4643
34024,1554
34025,1554
34026,1554
34026,4643
34027,1554
34028,1554
34028,4908
34028,4643
34028,1504
34029,1554
34029,4643
34029,1504
34030,1554
34030,4908
34030,4643
34030,17039
34030,1504
34032,1554
34033,1554
34033,4908
34033,4643
34034,1554
34034,4908
34034,4643
34034,17039
34034,1504
34035,1554
34036,1554
34037,1554
34037,4643
34037,17039
34049,82873
34081,4908
34081,17039
34091,73806
34103,1554
34103,4643
34103,1504
34104,1554
34106,1554
34106,4908
34106,4643
34113,12823
34115,1554
34115,4908
34115,17039
34123,1554
34123,4908
34123,4643
34125,1554
34125,1504
34130,1554
34132,1554
34132,4643
34134,1554
34134,4908
34134,4643
34134,1504
34136,1554
34137,1554
34138,1554
34138,4908
34138,1504
34140,1554
34140,4643
34141,1554
34141,4643
34141,17039
34141,1504
34142,1554
34142,4908
34142,4643
34142,1504
34143,1554
34144,1554
34144,4908
34144,4643
34144,1504
34145,1554
34146,1554
34147,1554
34147,4908
34147,17039
34148,1554
34148,17039
34149,1554
34149,4643
34149,1504
34188,17039
34198,1554
34198,4643
34198,17039
34203,1554
34203,4908
34203,4643
34203,1504
34204,1554
34204,4908
34204,4643
34204,17039
34204,1504
34205,1554
34206,1554
34206,4908
34207,1554
34207,4908
34207,4643
34208,1554
34208,4643
34209,1554
34209,4643
34209,17039
34210,1554
34210,4643
34210,17039
34211,1554
34211,4643
34212,1554
34212,4908
34212,4643
34212,1504
34213,1554
34213,4908
34213,4643
34214,1554
34214,4908
34214,4643
34215,1554
34216,1554
34216,4643
34216,1504
34217,1554
34218,1554
34219,1554
34219,4908
34220,1554
34220,4643
34221,1554
34221,4908
34221,4643
34221,17039
34221,1504
34222,1554
34222,4908
34222,4643
34222,1504
34223,1554
34223,17039
34231,4908
34231,4643
34232,4908
34232,4643
34241,4643
34241,17039
34261,1554
34261,4908
34261,4643
34263,1554
34263,4643
34263,1504
34283,78804
34287,4643
34288,17039
34290,1554
34293,1554
34293,4908
34293,4643
34293,1504
34294,1554
34295,1554
34295,4908
34295,4643
34296,1554
34296,4908
34296,4643
34297,1554
34298,1554
34299,1554
34300,1554
34300,4643
34301,1554
34301,4908
34301,4643
34301,1504
34302,1554
34302,4908
34302,4643
34302,1504
34303,1554
34303,4908
34303,4643
34304,1554
34304,4643
34304,1504
34305,1554
34305,4908
34305,4643
34306,1554
34306,4908
34306,4643
34306,17039
34307,1554
34307,4908
34307,4643
34307,17039
34307,1504
34308,1554
34309,1554
34309,4908
34309,4643
34309,17039
34310,1554
34310,4643
34310,1504
34315,4908
34315,4643
34315,17039
34317,83694
34323,4643
34339,53095
34362,1554
34362,4908
34362,4643
34362,17039
34362,1504
34363,1554
34363,4908
34363,4643
34363,17039
34363,1504
34364,1554
34364,4908
34365,1554
34365,4908
34365,4643
34366,1554
34366,4908
34367,1554
34367,4908
34367,4643
34367,1504
34368,1554
34368,4908
34368,4643
34368,17039
34368,1504
34369,1554
34369,1504
34370,1554
34371,1554
34371,4908
34371,4643
34372,1554
34372,4908
34372,4643
34372,1504
34373,1554
34373,4908
34373,4643
34373,17039
34373,1504
34374,1554
34374,4908
34374,4643
34374,17039
34374,1504
34375,1554
34375,4908
34375,4643
34375,1504
34376,1554
34376,4908
34376,4643
34376,1504
34377,1554
34378,1554
34381,61251
34385,82854
34413,4643
34420,83691
34423,1554
34423,4643
34424,1554
34424,4908
34424,4643
34425,1554
34425,4908
34425,4643
34426,1554
34426,63204
34427,1554
34428,1554
34428,4643
34429,1554
34429,4908
34429,1504
34430,1554
34431,1554
34431,4643
34432,1554
34432,4643
34433,1554
34433,4908
34434,1554
34434,4908
34434,4643
34435,1554
34435,4643
34436,1554
34437,1554
34438,1554
34443,1554
34461,4643
34461,4908
34462,84479
34469,1554
34469,4908
34469,4643
34469,1504
34470,1554
34471,1554
34471,4908
34471,4643
34472,1554
34472,17039
34473,1554
34473,4643
34473,4908
34473,17039
34474,1554
34474,4643
34474,17039
34475,1554
34475,4643
34476,1554
34477,1554
34478,1554
34478,4908
34478,4643
34478,17039
34478,1504
34479,1554
34479,4643
34480,1554
34480,4908
34480,4643
34480,17039
34480,1504
34481,1554
34481,4908
34482,1554
34482,4908
34482,4643
34482,17039
34483,1554
34483,4643
34484,1554
34485,1554
34485,4908
34485,4643
34485,1504
34491,4643
34517,32180
34518,1554
34518,4908
34518,4643
34520,83927
34527,1554
34527,4643
34528,1554
34528,4643
34529,1554
34529,4908
34529,4643
34529,17039
34529,1504
34530,1554
34531,1554
34531,4908
34531,4643
34532,1554
34532,4643
34532,1504
34533,1554
34533,4643
34534,1554
34534,4908
34534,4643
34535,1554
34535,4908
34535,4643
34535,17039
34536,1554
34537,1554
34537,4643
34537,17039
34537,1504
34538,1554
34539,1554
34540,1554
34540,4908
34540,4643
34540,17039
34540,1504
34541,1554
34541,4908
34541,4643
34542,1554
34542,4908
34543,1554
34543,4908
34543,4643
34543,17039
34544,1554
34544,4908
34544,4643
34595,1554
34595,4908
34595,4643
34595,17039
34596,1554
34596,4908
34596,4643
34596,1504
34597,1554
34598,1554
34598,4908
34598,4643
34598,1504
34599,1554
34599,4908
34599,4643
34599,17039
34600,1554
34600,4908
34600,4643
34600,1504
34601,1554
34602,1554
34603,1554
34603,4908
34603,4643
34604,73319
34605,1554
34610,1554
34611,1554
34611,4908
34611,4643
34611,1504
34612,1554
34612,4908
34612,4643
34612,17039
34613,1554
34614,1554
34614,4908
34614,4643
34614,1504
34615,1554
34615,4908
34615,4643
34615,17039
34616,1554
34616,4908
34616,4643
34617,1554
34617,4908
34617,4643
34617,17039
34617,1504
34618,1554
34618,4908
34619,1554
34619,4643
34625,1554
34625,4908
34625,4643
34625,1504
34629,83592
34652,1554
34655,1554
34655,4908
34655,4643
34655,1504
34656,1554
34657,1554
34657,4643
34657,17039
34658,1554
34658,4908
34658,4643
34658,1504
34659,1554
34661,1554
34661,4643
34662,1554
34662,4643
34663,1554
34663,4643
34664,1554
34664,4643
34665,1554
34665,4908
34665,4643
34665,17039
34665,1504
34666,1554
34666,4908
34666,4643
34666,1504
34667,1554
34667,4643
34668,1554
34668,86715
34669,1554
34670,1554
34670,4908
34670,4643
34672,1554
34678,76006
34680,1554
34680,4908
34680,4643
34680,1504
34692,1554
34692,4908
34692,4643
34713,1554
34713,4908
34713,4643
34713,1504
34716,1554
34716,4908
34716,4643
34717,1554
34717,4908
34717,4643
34718,1554
34718,4643
34718,17039
34718,1504
34719,1554
34719,4643
34720,1554
34720,4643
34721,1554
34721,4643
34722,1554
34722,4643
34723,1554
34723,4908
34723,1504
34724,1554
34724,4908
34724,4643
34726,1554
34726,4643
34726,17039
34728,1554
34728,4908
34728,4643
34728,1504
34730,1554
34730,4908
34730,4643
34730,1504
34732,1554
34732,4908
34732,4643
34732,1504
34735,1554
34735,4643
34748,1554
34748,4908
34748,4643
34761,1554
34774,48473
34800,1554
34800,4643
34801,1554
34801,4908
34801,4643
34801,17039
34801,1504
34802,1554
34802,4908
34802,4643
34802,1504
34803,1554
34804,1554
34804,4908
34804,4643
34805,1554
34805,4643
34806,1554
34806,4908
34806,4643
34807,1554
34807,17039
34808,1554
34808,4643
34809,1554
34809,4908
34809,4643
34809,1504
34810,1554
34811,1554
34811,4908
34811,4643
34812,1554
34812,4908
34813,1554
34813,4908
34813,4643
34813,17039
34814,1554
34814,4643
34814,4908
34814,1504
34815,1554
34815,4908
34815,4643
34815,1504
34816,1554
34816,4643
34855,4643
34888,1554
34888,4908
34895,1554
34899,1554
34899,4643
34899,17039
34900,1554
34900,4908
34900,4643
34900,17039
34900,1504
34901,1554
34901,1504
34902,1554
34902,4908
34903,1554
34903,4908
34903,4643
34904,1554
34904,4908
34904,4643
34905,1554
34910,82901
34912,17039
34912,63204
34916,1554
34917,1554
34917,4908
34917,4643
34917,1504
34918,1554
34918,4643
34918,17039
34920,1554
34920,4643
34920,17039
34922,1554
34922,4908
34922,4643
34922,17039
34924,1554
34925,1554
34925,17039
34926,1554
34926,4908
34926,4643
34927,1554
34927,4908
34927,4643
34928,1554
34929,1554
34929,4908
34929,4643
34929,1504
34930,1554
34936,46368
34982,37377
35000,1554
35000,17039
35011,1554
35011,4908
35011,4643
35011,17039
35019,4908
35019,4643
35019,17039
35031,1554
35031,4908
35031,4643
35043,1504
35044,53101
35045,4908
35045,4643
35048,1554
35048,4908
35048,4643
35049,1554
35049,4643
35050,1554
35051,1554
35051,4908
35051,4643
35051,1504
35052,1554
35053,1554
35053,4643
35053,1504
35054,1554
35055,1554
35055,4643
35056,1554
35056,4643
35056,17039
35057,1554
35058,1554
35058,4643
35059,1554
35059,4908
35059,4643
35060,1554
35060,1504
35061,1554
35061,4908
35061,4643
35062,1554
35062,17039
35063,1554
35063,4908
35063,4643
35065,1554
35094,4908
35094,4643
35094,63400
35108,1554
35108,4908
35108,4643
35110,1554
35110,4908
35110,4643
35110,17039
35110,1504
35112,1554
35112,4908
35112,4643
35112,1504
35113,1554
35115,1554
35115,4643
35117,1554
35117,4908
35117,4643
35117,1504
35119,1554
35119,4908
35119,4643
35121,1554
35121,4908
35121,4643
35122,4643
35123,1554
35125,1554
35125,4908
35125,4643
35127,1554
35127,4908
35127,4643
35129,1554
35129,4643
35130,1554
35130,4908
35130,4643
35132,1554
35132,4643
35134,1554
35135,4643
35135,1504
35136,1554
35136,4908
35136,4643
35136,63204
35137,1554
35137,4908
35137,4643
35137,1504
35138,1554
35138,4908
35138,4643
35140,1554
35140,4643
35142,1554
35147,83927
35151,4643
35154,1554
35154,4908
35154,4643
35164,1554
35233,1554
35233,4908
35233,4643
35233,1504
35235,1554
35235,4643
35235,1504
35236,4643
35254,1554
35339,85647
35348,61251
35354,80927
35392,24901
35393,52362
35409,17039
35410,12395
35411,37979
35415,43525
35419,1554
35419,4643
35420,1554
35420,4908
35420,4643
35420,1504
35421,1554
35421,4908
35421,4643
35422,1554
35422,4908
35422,17039
35422,1504
35423,1554
35423,4908
35423,4643
35424,1554
35424,4908
35424,4643
35425,1554
35425,4643
35426,1554
35426,17039
35427,1554
35427,4643
35428,1554
35428,4643
35429,1554
35429,4908
35429,4643
35429,1504
35430,1554
35430,4908
35430,4643
35430,17039
35431,1554
35431,4643
35432,1554
35432,4908
35432,4643
35433,1554
35433,4908
35433,4643
35433,17039
35434,1554
35434,4643
35435,1554
35435,4643
35436,1554
35436,17039
35437,1554
35437,4908
35473,1554
35473,4908
35473,4643
35473,17039
35473,1504
35475,1554
35475,4643
35486,1554
35487,1554
35487,4643
35488,1554
35488,4908
35489,1554
35489,4908
35489,17039
35489,1504
35490,1554
35491,1554
35491,4643
35492,1554
35492,4643
35492,17039
35493,1554
35494,1554
35494,4643
35494,1504
35495,1554
35495,4908
35495,4643
35495,1504
35496,1554
35496,4643
35497,1554
35497,4643
35498,1554
35498,4908
35499,1554
35499,4908
35499,4643
35499,1504
35500,1554
35500,4643
35500,17039
35501,1554
35501,4908
35501,4643
35501,1504
35502,1554
35502,4908
35502,4643
35502,1504
35503,1554
35503,4643
35504,1554
35524,17039
35526,4643
35526,4908
35526,1504
35529,1554
35529,4908
35529,4643
35531,4908
35532,1554
35553,80610
35557,1554
35557,4908
35557,4643
35557,1504
35558,1554
35558,4643
35559,1554
35559,4908
35559,4643
35560,1554
35560,4908
35560,4643
35560,1504
35561,1554
35561,4643
35561,17039
35562,1554
35562,4908
35562,4643
35562,1504
35563,1554
35563,4643
35563,17039
35564,1554
35564,4643
35565,1554
35565,4643
35566,1554
35566,4643
35566,1504
35567,1554
35567,4908
35567,4643
35567,17039
35568,1554
35568,4908
35568,4643
35568,1504
35569,1554
35569,4908
35569,4643
35569,1504
35570,1554
35570,4908
35570,4643
35570,17039
35570,1504
35571,1554
35571,17039
35572,1554
35572,4643
35572,4908
35572,1504
35573,1554
35574,1554
35574,4908
35574,4643
35575,1554
35585,50210
35608,1554
35608,4643
35615,83920
35615,84479
35615,85849
35616,82883
35616,86824
35616,81011
35616,53093
35616,86587
35616,83538
35616,37014
35616,86750
35616,85659
35616,85849
35616,35619
35616,83743
35616,35823
35616,42880
35617,63535
35617,81011
35617,86750
35617,82883
35617,32720
35617,83980
35618,53095
35618,35823
35618,83743
35619,2707
35619,3664
35619,5222
35619,86853
35619,53078
35619,84896
35619,78026
35619,73317
35619,35627
35619,52167
35619,74268
35619,35766
35619,83126
35619,86850
35619,75170
35619,35928
35619,83742
35619,35730
35619,86851
35619,73259
35619,57709
35619,86750
35619,35824
35619,82675
35619,42880
35619,86855
35619,53057
35619,83920
35619,83538
35619,83914
35619,83608
35619,53092
35619,50207
35619,35778
35619,35772
35619,30418
35619,53094
35619,53095
35619,52963
35619,73274
35619,52980
35619,78093
35619,53093
35619,35626
35619,73265
35619,43140
35619,85659
35619,53116
35619,81011
35619,85546
35619,86852
35619,82333
35619,52238
35619,51745
35619,78215
35619,73335
35619,83617
35619,53128
35619,84901
35619,82340
35619,84613
35619,35926
35619,53226
35619,79740
35620,86824
35620,83538
35620,82883
35620,83742
35620,35764
35620,73319
35622,42880
35622,53093
35623,27883
35623,83917
35623,35764
35623,53093
35623,53116
35623,63535
35625,35764
35626,35619
35626,53101
35626,53095
35626,73319
35626,82883
35626,86824
35627,35619
35627,86852
35627,83743
35627,73319
35627,53101
35639,17039
35640,67297
35649,1554
35660,4089
35687,1554
35687,4643
35688,1554
35689,1554
35689,4643
35690,1554
35690,4643
35690,17039
35691,1554
35691,4908
35691,4643
35691,17039
35691,86750
35691,1504
35691,63535
35692,1554
35692,4908
35692,4643
35692,17039
35693,1554
35693,4643
35694,1554
35694,4908
35694,4643
35694,1504
35695,1554
35696,1554
35696,4908
35696,4643
35696,1504
35697,1554
35698,1554
35699,1554
35700,1554
35701,1554
35701,1504
35702,1554
35702,4908
35702,4643
35702,17039
35703,1554
35704,1554
35705,1554
35705,4908
35705,4643
35709,83694
35715,4643
35719,53101
35720,35619
35720,42880
35720,85659
35720,53093
35720,83920
35720,53095
35720,53078
35720,53101
35721,83538
35721,83917
35721,85849
35722,35823
35722,35825
35723,35823
35723,78676
35723,53093
35723,42880
35723,53078
35725,35619
35725,53093
35727,35619
35727,86824
35727,81011
35727,82883
35727,83742
35727,85659
35727,86587
35727,83538
35727,42880
35727,82854
35727,37014
35727,86750
35727,85849
35727,53093
35727,35823
35727,83743
35728,35764
35730,35619
35730,31293
35730,86852
35730,53093
35730,35764
